ReactionID,Equation
T3SS_E_RipA3_BioS,210.0 alatrna_c + 108.0 argtrna_c + 20.0 asntrna_c + 56.0 asptrna_c + 4128.408 atp_c + 7.0 cystrna_c + 67.0 glntrna_c + 71.0 glutrna_c + 98.0 glytrna_c + 4128.408 h2o_c + 36.0 histrna_c + 29.0 iletrna_c + 107.0 leutrna_c + 42.0 lystrna_c + 23.0 mettrna_c + 25.0 phetrna_c + 79.0 protrna_c + 79.0 sertrna_c + 76.0 thrtrna_c + 15.0 trptrna_c + 22.0 tyrtrna_c + 72.0 valtrna_c --> RipA3_c + 4128.408 adp_c + 4128.408 h_c + 4128.408 pi_c + 210.0 trnaala_c + 108.0 trnaarg_c + 76.0 trnaasp_c + 7.0 trnacys_c + 67.0 trnagln_c + 71.0 trnaglu_c + 98.0 trnagly_c + 36.0 trnahis_c + 29.0 trnaile_c + 107.0 trnaleu_c + 42.0 trnalys_c + 23.0 trnamet_c + 25.0 trnaphe_c + 79.0 trnapro_c + 79.0 trnaser_c + 76.0 trnathr_c + 15.0 trnatrp_c + 22.0 trnatyr_c + 72.0 trnaval_c
ACOADH4,fad_c + ibcoa_c --> 2mp2coa_c + fadh2_c
G3PCabcpp,atp_c + g3pc_p + h2o_c --> adp_c + g3pc_c + h_c + pi_c
FDMO3,ethso3_c + fmnh2_c + o2_c --> acald_c + fmn_c + h2o_c + h_c + so3_c
PROT_ce_RSp0294_S,RSp0294_c + 589.0 atp_c + 589.0 h2o_c --> RSp0294_e + 589.0 adp_c + 589.0 h_c + 589.0 pi_c
CBIAT,atp_c + cbi_c + h_c <=> adocbi_c + pppi_c
METAT,atp_c + h2o_c + met_L_c <=> amet_c + pi_c + ppi_c
ASNS1,asp_L_c + atp_c + gln_L_c + h2o_c --> amp_c + asn_L_c + glu_L_c + h_c + ppi_c
EX_T3SS_E_RipA4_e_,RipA4_e <=> RipA4_b
FDMO6,fmnh2_c + o2_c + sulfac_c --> fmn_c + glx_c + h2o_c + h_c + so3_c
3OAR80,3ooctACP_c + h_c + nadph_c <=> 3hoctACP_c + nadp_c
FDMO5,fmnh2_c + o2_c + pentso3_c --> fmn_c + h2o_c + h_c + ptal_c + so3_c
EX_meoh_e_,meoh_e <=> meoh_b
G3PCtex,g3pc_e <=> g3pc_p
RYLNTARH,h2o_c + rnam_c --> h_c + ncam_c + rib_D_c
PROT_RSc2149_BioS,53.0 alatrna_c + 32.0 argtrna_c + 5.0 asntrna_c + 16.0 asptrna_c + 1140.132 atp_c + 6.0 cystrna_c + 10.0 glntrna_c + 13.0 glutrna_c + 24.0 glytrna_c + 1140.132 h2o_c + 14.0 histrna_c + 5.0 iletrna_c + 36.0 leutrna_c + 4.0 lystrna_c + 7.0 mettrna_c + 8.0 phetrna_c + 32.0 protrna_c + 15.0 sertrna_c + 27.0 thrtrna_c + 8.0 trptrna_c + 9.0 tyrtrna_c + 19.0 valtrna_c --> RSc2149_c + 1140.132 adp_c + 1140.132 h_c + 1140.132 pi_c + 53.0 trnaala_c + 32.0 trnaarg_c + 21.0 trnaasp_c + 6.0 trnacys_c + 10.0 trnagln_c + 13.0 trnaglu_c + 24.0 trnagly_c + 14.0 trnahis_c + 5.0 trnaile_c + 36.0 trnaleu_c + 4.0 trnalys_c + 7.0 trnamet_c + 8.0 trnaphe_c + 32.0 trnapro_c + 15.0 trnaser_c + 27.0 trnathr_c + 8.0 trnatrp_c + 9.0 trnatyr_c + 19.0 trnaval_c
MINCYCtpp,h_p + mincyc_p --> h_c + mincyc_b
EX_protein_Expansin_e_,Expansin_e --> Expansin_b
GLGC,atp_c + g1p_c + h_c --> adpglc_c + ppi_c
GLUt2pp,glu_L_p + h_p <=> glu_L_c + h_c
AOXSr2,ala_L_c + h_c + pimACP_c --> 8aonn_c + ACP_c + co2_c
2OBUTt2rpp,2obut_p + h_p <=> 2obut_c + h_c
HSTPTr,glu_L_c + imacp_c <=> akg_c + hisp_c
EX_urea_e,urea_e <=> urea_b
CYRDAR,2.0 co2dam_c + nadh_c --> 2.0 co1dam_c + h_c + nad_c
EX_catechol_e_,catechol_e <=> catechol_b
SERTRS2,atp_c + ser_L_c + trnasecys_c --> amp_c + ppi_c + sertrna_sec__c
EX_asp_L_asp_L_e_,asp_L_asp_L_e <=> asp_L_asp_L_b
T3SS_E_RipS1_S,RipS1_c + 2353.0 atp_c + 2353.0 h2o_c --> RipS1_e + 2353.0 adp_c + 2353.0 h_c + 2353.0 pi_c
EX_3hpp_e_,3hpp_e <=> 3hpp_b
RFURTT,ralf3_c --> co2_c + ralf_c
TALA,g3p_c + s7p_c <=> e4p_c + f6p_c
EX_T3SS_E_RipG5_e_,RipG5_e <=> RipG5_b
GLYCtex,glyc_e <=> glyc_p
AKGt2rpp,akg_p + h_p <=> akg_c + h_c
H2SH2O2_e,h2o2_e + h2s_e --> Ss_e + 2.0 h2o_e
H2SH2O2_c,h2o2_c + h2s_c --> Ss_c + 2.0 h2o_c
EX_cytd_e_,cytd_e <=> cytd_b
PGPP140pp,h2o_p + pgp140_p --> pg140_p + pi_p
PROT_cp_RSc0337_S,RSc0337_c + 496.0 atp_c + 496.0 h2o_c --> RSc0337_p + 496.0 adp_c + 496.0 h_c + 496.0 pi_c
DKGLCNR2y,25dkglcn_c + h_c + nadph_c --> 5dglcn_c + nadp_c
3NTD9pp,3gmp_p + h2o_p --> gsn_p + pi_p
DKGLCNR2x,25dkglcn_c + h_c + nadh_c --> 5dglcn_c + nad_c
CRNDt2rpp,crn_D_p + h_p <=> crn_D_c + h_c
PROT_cp_RSp0030_S,RSp0030_c + 272.0 atp_c + 272.0 h2o_c --> RSp0030_p + 272.0 adp_c + 272.0 h_c + 272.0 pi_c
T3SS_E_RipAO_BioS,86.0 alatrna_c + 65.0 argtrna_c + 18.0 asntrna_c + 20.0 asptrna_c + 1655.352 atp_c + cystrna_c + 48.0 glntrna_c + 20.0 glutrna_c + 19.0 glytrna_c + 1655.352 h2o_c + 9.0 histrna_c + 17.0 iletrna_c + 24.0 leutrna_c + 14.0 lystrna_c + 9.0 mettrna_c + 11.0 phetrna_c + 66.0 protrna_c + 26.0 sertrna_c + 22.0 thrtrna_c + trptrna_c + 11.0 tyrtrna_c + 11.0 valtrna_c --> RipAO_c + 1655.352 adp_c + 1655.352 h_c + 1655.352 pi_c + 86.0 trnaala_c + 65.0 trnaarg_c + 38.0 trnaasp_c + trnacys_c + 48.0 trnagln_c + 20.0 trnaglu_c + 19.0 trnagly_c + 9.0 trnahis_c + 17.0 trnaile_c + 24.0 trnaleu_c + 14.0 trnalys_c + 9.0 trnamet_c + 11.0 trnaphe_c + 66.0 trnapro_c + 26.0 trnaser_c + 22.0 trnathr_c + trnatrp_c + 11.0 trnatyr_c + 11.0 trnaval_c
H2SH2O2_p,h2o2_p + h2s_p --> Ss_p + 2.0 h2o_p
EX_3hpppn_e_,3hpppn_e <=> 3hpppn_b
MCITS,h2o_c + oaa_c + ppcoa_c --> 2mcit_c + coa_c + h_c
GPDDA5pp,g3pi_p + h2o_p --> glyc3p_p + h_p + inost_p
CYTDtex,cytd_e <=> cytd_p
AICART,10fthf_c + aicar_c <=> fprica_c + thf_c
PPNDH,h_c + pphn_c --> co2_c + h2o_c + phpyr_c
T3SS_E_RipP1_BioS,35.0 alatrna_c + 36.0 argtrna_c + 17.0 asntrna_c + 19.0 asptrna_c + 1223.232 atp_c + 2.0 cystrna_c + 13.0 glntrna_c + 27.0 glutrna_c + 22.0 glytrna_c + 1223.232 h2o_c + 15.0 histrna_c + 13.0 iletrna_c + 29.0 leutrna_c + 11.0 lystrna_c + 5.0 mettrna_c + 12.0 phetrna_c + 20.0 protrna_c + 36.0 sertrna_c + 22.0 thrtrna_c + 2.0 trptrna_c + 13.0 tyrtrna_c + 19.0 valtrna_c --> RipP1_c + 1223.232 adp_c + 1223.232 h_c + 1223.232 pi_c + 35.0 trnaala_c + 36.0 trnaarg_c + 36.0 trnaasp_c + 2.0 trnacys_c + 13.0 trnagln_c + 27.0 trnaglu_c + 22.0 trnagly_c + 15.0 trnahis_c + 13.0 trnaile_c + 29.0 trnaleu_c + 11.0 trnalys_c + 5.0 trnamet_c + 12.0 trnaphe_c + 20.0 trnapro_c + 36.0 trnaser_c + 22.0 trnathr_c + 2.0 trnatrp_c + 13.0 trnatyr_c + 19.0 trnaval_c
COBALT2t3pp,cobalt2_c + h_p --> cobalt2_p + h_c
MPTG2,murein5p5p_p + uaagmda_c --> h_c + murein5p5p5p_p + udcpdp_c
BZDHy,bzal_c + h2o_c + nadp_c --> bz_c + 2.0 h_c + nadph_c
EX_T3SS_E_RipV1_e_,RipV1_e <=> RipV1_b
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c
EX_mal_L_e_,mal_L_e <=> mal_L_b
EX_T3SS_E_RipAC_e_,RipAC_e <=> RipAC_b
EX_pa181_e_,pa181_e <=> pa181_b
EX_5mtr_e,5mtr_e <=> 5mtr_b
IG3PS,gln_L_c + prlp_c --> aicar_c + eig3p_c + glu_L_c + h_c
T3SS_E_RipAW_S,RipAW_c + 448.0 atp_c + 448.0 h2o_c --> RipAW_e + 448.0 adp_c + 448.0 h_c + 448.0 pi_c
EX_protein_RSp1466_e_,RSp1466_e --> RSp1466_b
MCTP1Bpp,murein5p5p_p --> alaala_p + murein5px3p_p
EX_ala_L_gln_L_e_,ala_L_gln_L_e <=> ala_L_gln_L_b
EX_ag_e_,ag_e <=> ag_b
T3SS_E_RipAV_BioS,107.0 alatrna_c + 72.0 argtrna_c + 21.0 asntrna_c + 44.0 asptrna_c + 2758.92 atp_c + 2.0 cystrna_c + 42.0 glntrna_c + 41.0 glutrna_c + 69.0 glytrna_c + 2758.92 h2o_c + 35.0 histrna_c + 38.0 iletrna_c + 77.0 leutrna_c + 37.0 lystrna_c + 13.0 mettrna_c + 14.0 phetrna_c + 47.0 protrna_c + 53.0 sertrna_c + 38.0 thrtrna_c + 5.0 trptrna_c + 17.0 tyrtrna_c + 58.0 valtrna_c --> RipAV_c + 2758.92 adp_c + 2758.92 h_c + 2758.92 pi_c + 107.0 trnaala_c + 72.0 trnaarg_c + 65.0 trnaasp_c + 2.0 trnacys_c + 42.0 trnagln_c + 41.0 trnaglu_c + 69.0 trnagly_c + 35.0 trnahis_c + 38.0 trnaile_c + 77.0 trnaleu_c + 37.0 trnalys_c + 13.0 trnamet_c + 14.0 trnaphe_c + 47.0 trnapro_c + 53.0 trnaser_c + 38.0 trnathr_c + 5.0 trnatrp_c + 17.0 trnatyr_c + 58.0 trnaval_c
LSERDH,nadp_c + ser_L_c --> 2amsa_c + h_c + nadph_c
T3SS_E_RipH1_S,RipH1_c + 765.0 atp_c + 765.0 h2o_c --> RipH1_e + 765.0 adp_c + 765.0 h_c + 765.0 pi_c
PROT_RSp0275_BioS,60.0 alatrna_c + 16.0 argtrna_c + 14.0 asntrna_c + 22.0 asptrna_c + 1332.924 atp_c + 7.0 cystrna_c + 23.0 glntrna_c + 4.0 glutrna_c + 43.0 glytrna_c + 1332.924 h2o_c + 6.0 histrna_c + 20.0 iletrna_c + 27.0 leutrna_c + 10.0 lystrna_c + 9.0 mettrna_c + 10.0 phetrna_c + 19.0 protrna_c + 22.0 sertrna_c + 31.0 thrtrna_c + 8.0 trptrna_c + 15.0 tyrtrna_c + 35.0 valtrna_c --> RSp0275_c + 1332.924 adp_c + 1332.924 h_c + 1332.924 pi_c + 60.0 trnaala_c + 16.0 trnaarg_c + 36.0 trnaasp_c + 7.0 trnacys_c + 23.0 trnagln_c + 4.0 trnaglu_c + 43.0 trnagly_c + 6.0 trnahis_c + 20.0 trnaile_c + 27.0 trnaleu_c + 10.0 trnalys_c + 9.0 trnamet_c + 10.0 trnaphe_c + 19.0 trnapro_c + 22.0 trnaser_c + 31.0 trnathr_c + 8.0 trnatrp_c + 15.0 trnatyr_c + 35.0 trnaval_c
T6SS_E_RSc1944_S,RSc1944_c + 865.0 atp_c + 865.0 h2o_c --> RSc1944_e + 865.0 adp_c + 865.0 h_c + 865.0 pi_c
EX_protein_RSc0104_act_e_,RSc0104_act_e --> RSc0104_act_b
PStex,PS_RS_p --> PS_RS_e
LAAL5,2.0 ala_L_c + atp_c --> adp_c + diala_L_c + h_c + pi_c
T3SS_E_RipT_S,RipT_c + 321.0 atp_c + 321.0 h2o_c --> RipT_e + 321.0 adp_c + 321.0 h_c + 321.0 pi_c
LAAL6,ala_L_c + atp_c + ser_L_c --> adp_c + h_c + pi_c + ser_L_ala_L_c
CYTK1,atp_c + cmp_c <=> adp_c + cdp_c
T3SS_E_RipAH_BioS,13.0 alatrna_c + 9.0 argtrna_c + 3.0 asntrna_c + 4.0 asptrna_c + 319.104 atp_c + cystrna_c + 10.0 glntrna_c + 6.0 glutrna_c + 10.0 glytrna_c + 319.104 h2o_c + 2.0 histrna_c + 2.0 iletrna_c + 4.0 leutrna_c + 3.0 lystrna_c + mettrna_c + 2.0 phetrna_c + 7.0 protrna_c + 9.0 sertrna_c + 5.0 thrtrna_c + tyrtrna_c + 4.0 valtrna_c --> RipAH_c + 319.104 adp_c + 319.104 h_c + 319.104 pi_c + 13.0 trnaala_c + 9.0 trnaarg_c + 7.0 trnaasp_c + trnacys_c + 10.0 trnagln_c + 6.0 trnaglu_c + 10.0 trnagly_c + 2.0 trnahis_c + 2.0 trnaile_c + 4.0 trnaleu_c + 3.0 trnalys_c + trnamet_c + 2.0 trnaphe_c + 7.0 trnapro_c + 9.0 trnaser_c + 5.0 trnathr_c + trnatyr_c + 4.0 trnaval_c
LYSt3pp,h_p + lys_L_c --> h_c + lys_L_p
LAAL8,atp_c + 2.0 ser_L_c --> adp_c + h_c + pi_c + ser_L_ser_L_c
NOVBCNtex,novbcn_e <=> novbcn_p
EX_T3SS_E_RipE1_e_,RipE1_e <=> RipE1_b
EX_dca_e_,dca_e <=> dca_b
EX_cobalt2_e_,cobalt2_e <=> cobalt2_b
T6SS_E_RSp0518_S,RSp0518_c + 908.0 atp_c + 908.0 h2o_c --> RSp0518_e + 908.0 adp_c + 908.0 h_c + 908.0 pi_c
CYTK2,atp_c + dcmp_c <=> adp_c + dcdp_c
T3SS_E_RipA5_S,RipA5_c + 1240.0 atp_c + 1240.0 h2o_c --> RipA5_e + 1240.0 adp_c + 1240.0 h_c + 1240.0 pi_c
PNTK,atp_c + pnto_R_c --> 4ppan_c + adp_c + h_c
PAPPT3,udcpp_c + ugmda_c --> uagmda_c + ump_c
EX_ala_L_e_,ala_L_e <=> ala_L_b
HEPT5,adphep_LD_c + kdolipid4L_c --> adp_c + hkdolipa_c
Esclttex,esclt_e <=> esclt_p
MALEI,male_c <=> fum_c
AKP1pp,ahdt_p + 3.0 h2o_p --> dhnpt_p + 2.0 h_p + 3.0 pi_p
NACtex,nac_e <=> nac_p
EX_ser_L_e_,ser_L_e <=> ser_L_b
EX_ttdca_e_,ttdca_e <=> ttdca_b
CDGS,cph4_c + h_c --> cdg_c + nh4_c
METB1r,achms_c + cys_L_c <=> ac_c + cyst_L_c + h_c
PHETRS,atp_c + phe_L_c + trnaphe_c --> amp_c + phetrna_c + ppi_c
CDGR,3.0 h_c + 2.0 nadph_c + preq0_c --> 2.0 nadp_c + preq1_c
DGK1,atp_c + dgmp_c <=> adp_c + dgdp_c
P5CD,1pyr5c_c + 2.0 h2o_c + nad_c --> glu_L_c + h_c + nadh_c
NO2tex,no2_e <=> no2_p
UAMAS,ala_L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c
EX_pro_L_e_,pro_L_e <=> pro_L_b
EX_tre_e_,tre_e <=> tre_b
ADNUC,adn_c + h2o_c --> ade_c + rib_D_c
2AGPE180tipp,2agpe180_p --> 2agpe180_c
EX_2obut_e_,2obut_e <=> 2obut_b
EX_T3SS_E_RipS6_e_,RipS6_e <=> RipS6_b
NOtpp,no_p <=> no_c
P5CR,1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro_L_c
EX_4abut_e_,4abut_e <=> 4abut_b
LYSTRS,atp_c + lys_L_c + trnalys_c --> amp_c + lystrna_c + ppi_c
MLTGY4pp,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MTHFR2_glu,2.0 h_c + mlthfglu_c + nadh_c --> 5mthfglu_c + nad_c
EX_T6SS_E_RSp1139_e_,RSp1139_e --> RSp1139_b
ALAtex,ala_L_e <=> ala_L_p
CARHM1,chmccm_c <=> 5c2o3e_c
EX_met_L_e_,met_L_e <=> met_L_b
HWr_p,fe3_p + o2s_p --> fe2_p + o2_p
BUTt2rpp,but_p + h_p <=> but_c + h_c
OCBT,cbp_c + orn_c <=> citr_L_c + h_c + pi_c
5MTRtpp,5mtr_c + h_c --> 5mtr_p + h_p
EX_glyc_e_,glyc_e <=> glyc_b
HWr_c,fe3_c + o2s_c --> fe2_c + o2_c
EX_mnl_e_,mnl_e <=> mnl_b
EX_protein_RSp0294_act_e_,RSp0294_act_e --> RSp0294_act_b
T3SS_E_RipAF1_BioS,39.0 alatrna_c + 35.0 argtrna_c + 8.0 asntrna_c + 15.0 asptrna_c + 1163.4 atp_c + cystrna_c + 12.0 glntrna_c + 13.0 glutrna_c + 25.0 glytrna_c + 1163.4 h2o_c + 9.0 histrna_c + 11.0 iletrna_c + 36.0 leutrna_c + 9.0 lystrna_c + 8.0 mettrna_c + 10.0 phetrna_c + 44.0 protrna_c + 36.0 sertrna_c + 16.0 thrtrna_c + trptrna_c + 6.0 tyrtrna_c + 16.0 valtrna_c --> RipAF1_c + 1163.4 adp_c + 1163.4 h_c + 1163.4 pi_c + 39.0 trnaala_c + 35.0 trnaarg_c + 23.0 trnaasp_c + trnacys_c + 12.0 trnagln_c + 13.0 trnaglu_c + 25.0 trnagly_c + 9.0 trnahis_c + 11.0 trnaile_c + 36.0 trnaleu_c + 9.0 trnalys_c + 8.0 trnamet_c + 10.0 trnaphe_c + 44.0 trnapro_c + 36.0 trnaser_c + 16.0 trnathr_c + trnatrp_c + 6.0 trnatyr_c + 16.0 trnaval_c
LPLIPAL1E180pp,1agpe180_p + h2o_p --> g3pe_p + h_p + ocdca_p
MEPCT,2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c
HWr_e,fe3_e + o2s_e --> fe2_e + o2_e
Fusarteff,fusar_p + h_p --> fusar_b + h_c
ADMDCr,amet_c + h_c <=> ametam_c + co2_c
GTADT1,atp_c + gln_L_c + glutrna_c + h2o_c --> adp_c + glntrna_c + glu_L_c + h_c + pi_c
GTADT2,asptrna_c + atp_c + gln_L_c + h2o_c --> adp_c + asntrna_c + glu_L_c + pi_c
MDDEP2pp,h2o_p + murein3px4p_p --> murein4p3p_p
34DHPHAOR,34dhpha_c + o2_c --> 2h5cmmsem_c + h_c
PGP160abcpp,atp_c + h2o_c + pgp160_c --> adp_c + h_c + pgp160_p + pi_c
EX_ind3ac_e_,ind3ac_e <=> ind3ac_b
PROT_ce_RSc0104_S,RSc0104_c + 960.0 atp_c + 960.0 h2o_c --> RSc0104_e + 960.0 adp_c + 960.0 h_c + 960.0 pi_c
PROT_RSp0629_BioS,122.0 alatrna_c + 56.0 argtrna_c + 31.0 asntrna_c + 63.0 asptrna_c + 3181.068 atp_c + 7.0 cystrna_c + 56.0 glntrna_c + 38.0 glutrna_c + 89.0 glytrna_c + 3181.068 h2o_c + 46.0 histrna_c + 36.0 iletrna_c + 78.0 leutrna_c + 23.0 lystrna_c + 20.0 mettrna_c + 36.0 phetrna_c + 43.0 protrna_c + 62.0 sertrna_c + 52.0 thrtrna_c + 15.0 trptrna_c + 20.0 tyrtrna_c + 64.0 valtrna_c --> RSp0629_c + 3181.068 adp_c + 3181.068 h_c + 3181.068 pi_c + 122.0 trnaala_c + 56.0 trnaarg_c + 94.0 trnaasp_c + 7.0 trnacys_c + 56.0 trnagln_c + 38.0 trnaglu_c + 89.0 trnagly_c + 46.0 trnahis_c + 36.0 trnaile_c + 78.0 trnaleu_c + 23.0 trnalys_c + 20.0 trnamet_c + 36.0 trnaphe_c + 43.0 trnapro_c + 62.0 trnaser_c + 52.0 trnathr_c + 15.0 trnatrp_c + 20.0 trnatyr_c + 64.0 trnaval_c
ETLEtex,etle_e <=> etle_p
EX_mincyc_e_,mincyc_e <=> mincyc_b
MTHFR2,2.0 h_c + mlthf_c + nadh_c --> 5mthf_c + nad_c
EX_T3SS_E_RipN_e_,RipN_e <=> RipN_b
T3SS_E_RipAX2_S,RipAX2_c + 218.0 atp_c + 218.0 h2o_c --> RipAX2_e + 218.0 adp_c + 218.0 h_c + 218.0 pi_c
PROT_cp_RSp1620_S,RSp1620_c + 1309.0 atp_c + 1309.0 h2o_c --> RSp1620_p + 1309.0 adp_c + 1309.0 h_c + 1309.0 pi_c
N2tex,n2_e <=> n2_p
G1PACT,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c
PANTS,ala_B_c + atp_c + pant_R_c --> amp_c + h_c + pnto_R_c + ppi_c
EX_T3SS_E_RipY_e_,RipY_e <=> RipY_b
EX_protein_PC_e_,Prot_e <=> Prot_b
AGM4PApp,anhgm4p_p + h2o_p --> LalaDgluMdapDala_p + anhgm_p
MCSNAH1r,5mcsn_c + h2o_c + h_c --> nh4_c + thym_c
L_LACtex,lac_L_e <=> lac_L_p
PPAt2rpp,h_p + ppa_p <=> h_c + ppa_c
CYStex,cys_L_e <=> cys_L_p
2AGPA140tipp,2tdecg3p_p --> 2tdecg3p_c
ORNDC,h_c + orn_c --> co2_c + ptrc_c
HCO3E,co2_c + h2o_c <=> h_c + hco3_c
EX_tom_e_,tom_e <=> tom_b
MEPYRCE,h2o_c + mepyr_c --> h_c + meoh_c + pyr_c
PStpp,PS_RS_c + 10.0 atp_c + 10.0 h2o_c --> PS_RS_p + 10.0 adp_c + 10.0 h_c + 10.0 pi_c
NABTNO,h2o_c + n4abutn_c + nad_c --> 4aabutn_c + 2.0 h_c + nadh_c
3NTD4pp,3cmp_p + h2o_p --> cytd_p + pi_p
OPHBDC,3ophb_c + h_c --> 2oph_c + co2_c
EX_g3pc_e_,g3pc_e <=> g3pc_b
FACOAL141t2pp,atp_c + coa_c + h_p + ttdcea_p --> amp_c + h_c + ppi_c + tdecoa_c
EX_pc141_e_,pc141_e <=> pc141_b
ADNtex,adn_e <=> adn_p
EX_protein_PlcN_e_,PlcN_e --> PlcN_b
UDPG4E,udpg_c <=> udpgal_c
AKP1,ahdt_c + 3.0 h2o_c --> dhnpt_c + 2.0 h_c + 3.0 pi_c
DM_frmd,frmd_c --> frmd_b
GGGABADr,ggbutal_c + h2o_c + nadp_c <=> gg4abut_c + 2.0 h_c + nadph_c
EX_PCW_Expansin_e_,cellos_Expansin_LPS_e --> cellos_Expansin_LPS_b
T3SS_E_RipAX1_BioS,18.0 alatrna_c + 16.0 argtrna_c + 11.0 asntrna_c + 8.0 asptrna_c + 721.308 atp_c + 4.0 cystrna_c + 6.0 glntrna_c + 23.0 glutrna_c + 15.0 glytrna_c + 721.308 h2o_c + 9.0 histrna_c + 9.0 iletrna_c + 16.0 leutrna_c + 12.0 lystrna_c + 4.0 mettrna_c + 4.0 phetrna_c + 11.0 protrna_c + 22.0 sertrna_c + 11.0 thrtrna_c + 4.0 trptrna_c + 6.0 tyrtrna_c + 8.0 valtrna_c --> RipAX1_c + 721.308 adp_c + 721.308 h_c + 721.308 pi_c + 18.0 trnaala_c + 16.0 trnaarg_c + 19.0 trnaasp_c + 4.0 trnacys_c + 6.0 trnagln_c + 23.0 trnaglu_c + 15.0 trnagly_c + 9.0 trnahis_c + 9.0 trnaile_c + 16.0 trnaleu_c + 12.0 trnalys_c + 4.0 trnamet_c + 4.0 trnaphe_c + 11.0 trnapro_c + 22.0 trnaser_c + 11.0 trnathr_c + 4.0 trnatrp_c + 6.0 trnatyr_c + 8.0 trnaval_c
MESUCCtex,mesucc_e <=> mesucc_p
ICYSDS,cys_L_c + iscs_c --> ala_L_c + iscssh_c
CLPNS160pp,2.0 pg160_p <=> clpn160_p + glyc_p
UGMDDS,alaala_c + atp_c + ugmd_c --> adp_c + h_c + pi_c + ugmda_c
ACOAD8f,fad_c + stcoa_c <=> fadh2_c + od2coa_c
EX_k_e_,k_e <=> k_b
T3SS_E_RipAC_BioS,96.0 alatrna_c + 72.0 argtrna_c + 39.0 asntrna_c + 41.0 asptrna_c + 3270.816 atp_c + 4.0 cystrna_c + 51.0 glntrna_c + 55.0 glutrna_c + 69.0 glytrna_c + 3270.816 h2o_c + 24.0 histrna_c + 25.0 iletrna_c + 156.0 leutrna_c + 42.0 lystrna_c + 17.0 mettrna_c + 19.0 phetrna_c + 68.0 protrna_c + 95.0 sertrna_c + 58.0 thrtrna_c + 4.0 trptrna_c + 7.0 tyrtrna_c + 42.0 valtrna_c --> RipAC_c + 3270.816 adp_c + 3270.816 h_c + 3270.816 pi_c + 96.0 trnaala_c + 72.0 trnaarg_c + 80.0 trnaasp_c + 4.0 trnacys_c + 51.0 trnagln_c + 55.0 trnaglu_c + 69.0 trnagly_c + 24.0 trnahis_c + 25.0 trnaile_c + 156.0 trnaleu_c + 42.0 trnalys_c + 17.0 trnamet_c + 19.0 trnaphe_c + 68.0 trnapro_c + 95.0 trnaser_c + 58.0 trnathr_c + 4.0 trnatrp_c + 7.0 trnatyr_c + 42.0 trnaval_c
GPDDA1pp,g3pc_p + h2o_p --> chol_p + glyc3p_p + h_p
PSSA161,cdpdhdec9eg_c + ser_L_c --> cmp_c + h_c + ps161_c
PSSA160,cdpdhdecg_c + ser_L_c --> cmp_c + h_c + ps160_c
THBPT4ACAMDASE,thbpt4acam_c --> dhbpt_c + h2o_c
EX_cholp_e_,cholp_e <=> cholp_b
OXDHCOAT,3oxdhscoa_c + coa_c --> 23dhacoa_c + accoa_c
OCOAT1r,acac_c + succoa_c <=> aacoa_c + succ_c
PROT_cp_Mel_S,Mel_c + 412.0 atp_c + 412.0 h2o_c --> Mel_p + 412.0 adp_c + 412.0 h_c + 412.0 pi_c
LPLIPAL1A161pp,1hdec9eg3p_p + h2o_p --> glyc3p_p + h_p + hdcea_p
DHPPDA,25dhpp_c + h2o_c + h_c --> 5apru_c + nh4_c
MOADSUx,iscssh_c + moadamp_c + nadh_c --> amp_c + iscs_c + moadcosh_c + nad_c
PROT_Tek2_BioS,83.0 alatrna_c + 8.0 argtrna_c + 24.0 asntrna_c + 17.0 asptrna_c + 1718.508 atp_c + 2.0 cystrna_c + 25.0 glntrna_c + 9.0 glutrna_c + 53.0 glytrna_c + 1718.508 h2o_c + 25.0 iletrna_c + 50.0 leutrna_c + 11.0 lystrna_c + 5.0 mettrna_c + 11.0 phetrna_c + 17.0 protrna_c + 65.0 sertrna_c + 54.0 thrtrna_c + 4.0 tyrtrna_c + 54.0 valtrna_c --> Tek2_c + 1718.508 adp_c + 1718.508 h_c + 1718.508 pi_c + 83.0 trnaala_c + 8.0 trnaarg_c + 41.0 trnaasp_c + 2.0 trnacys_c + 25.0 trnagln_c + 9.0 trnaglu_c + 53.0 trnagly_c + 25.0 trnaile_c + 50.0 trnaleu_c + 11.0 trnalys_c + 5.0 trnamet_c + 11.0 trnaphe_c + 17.0 trnapro_c + 65.0 trnaser_c + 54.0 trnathr_c + 4.0 trnatyr_c + 54.0 trnaval_c
FACOAL80t2pp,atp_c + coa_c + h_p + octa_p --> amp_c + h_c + occoa_c + ppi_c
